Gene_ID	Total.leaf_rpkm	Mesophyll.cells_rpkm	Bundle.sheath.cells_rpkm
Sobic.006G280800	12.7696949913	2.8716922036	12.7668423374
Sobic.006G280900	7.8075420954	1.0281632516	4.8336617724
Sobic.006G281000	17.2960267867	5.6900372324	10.0035379391
Sobic.006G281066	0.8264625949	0	1.2346682301
Sobic.006G281132	0	0	0
Sobic.006G281200	30.3640250891	7.4905878179	15.1707830495
Sobic.006G281300	0	0	0
Sobic.006G281400	2.4047916421	1.3906226026	1.28503254
Sobic.006G281500	6.4229533494	0	5.0570206346
Sobic.006G281600	0.3719202824	0	0.8334282028
Sobic.006G281700	4.5608575999	0.4884100402	4.4550148596
Sobic.006G281800	128.6799432027	28.6132757827	80.5633893643
Sobic.006G281900	1.0229157258	0.3560092536	2.2922299627
Sobic.006G282000	0	0	0
Sobic.006G282100	0	0.2358561305	0
Sobic.006G282200	157.3162286797	30.7278073716	74.9418730363
Sobic.006G282300	0.1104252151	0	0.0618623754
Sobic.007G000050	0	0	0.0857408493
Sobic.007G000100	8.3973152954	5.8914153687	11.5707405665
Sobic.007G000200	17.1213595388	12.6438338004	12.3575613937
Sobic.007G000300	10.9702264611	3.6170617939	6.5554521993
Sobic.007G000400	7.4133865482	3.0961309656	6.4131974011
Sobic.007G000500	0.0598801134	0	0
Sobic.007G000600	0	0	0
Sobic.007G000700	2.9336632411	0.0494039025	4.2412794745
Sobic.007G000800	9.2418604161	3.0813336455	3.3066206548
Sobic.007G000900	9.7446020482	2.2118158316	4.9844116818
Sobic.007G001100	0.306187926	0	0.187126356
Sobic.007G001200	24.916234592	6.2075018397	13.201592211
Sobic.007G001300	0	0	0
Sobic.007G001500	18.3303130445	1.0296139228	8.6441595513
Sobic.007G001600	0	0	0
Sobic.007G001700	0	0	0
Sobic.007G001800	0	0	0
Sobic.007G001900	4.0904545283	0.4535415268	11.1941350446
Sobic.007G002000	24.9640192898	1.2379140457	10.922582886
Sobic.007G002100	0	0	0
Sobic.007G002200	46.778714325	25.8812447157	39.0918717478
Sobic.007G002300	12.0350936091	3.2544669016	7.3081960774
Sobic.007G002400	0	0	0
Sobic.007G002500	28.6888667435	27.3020471315	19.1127282148
Sobic.007G002600	32.517277588	37.3992755226	28.6002374258
Sobic.007G002700	0.9351007984	1.3017867606	1.5521832377
Sobic.007G002800	0.2648337943	12.4431003187	0.1483650958
Sobic.007G002900	9.024736364	9.0737496712	7.2761218302
Sobic.007G003000	0	0	0
Sobic.007G003100	31.1815710679	0.2973216675	5.1049582039
Sobic.007G003200	0	0	0
Sobic.007G003250	0	0	0
Sobic.007G003300	0	0	0
Sobic.007G003400	17.4120252629	1.5902912375	1.0859946081
Sobic.007G003500	0.3956313188	0	0.1266516796
Sobic.007G003600	0	0.325246907	0.6107969674
Sobic.007G003700	0	0	0.2655851644
Sobic.007G003800	0.251440933	0.2625298349	0.4507588853
Sobic.007G003900	0.1611314438	0	0.6499368084
Sobic.007G004000	17.2249841571	4.6959868266	12.223047838
Sobic.007G004100	0.3561175143	0	1.0882037972
Sobic.007G004200	4.6886382547	24.1964404532	6.0229313555
Sobic.007G004300	6.8193294092	0.6259403527	3.1066357491
Sobic.007G004400	0	0	0
Sobic.007G004500	19.4102065944	21.5522126246	25.5046561722
Sobic.007G004600	3.1252108743	1.8002963356	36.2235423012
Sobic.007G004700	0.6817154878	3.6136528567	0.4700435846
Sobic.007G004750	0.5182271582	0.3091895492	0
Sobic.007G004800	19.0097655202	44.8740175639	5.2195884621
Sobic.007G004850	0.2829341369	0.1181647735	0.3804126321
Sobic.007G004900	0.1428867583	0	0.1600959396
Sobic.007G005000	0.044132056	0	0
Sobic.007G005100	0	0	0
Sobic.007G005200	2.0706695868	0.6994670468	2.047111399
Sobic.007G005300	40.9268258196	17.0461286424	39.3837024725
Sobic.007G005400	105.7183402643	45.8639360581	131.7953618306
Sobic.007G005500	22.1054921251	116.3840221172	13.96485845
Sobic.007G005600	0	0	0.1162138664
Sobic.007G005700	0	0	0
Sobic.007G005800	0	0	0
Sobic.007G005850	0.2088263511	0	0
Sobic.007G005900	0.3662298162	0	0
Sobic.007G006000	0	0	0
Sobic.007G006100	17.9988362779	3.5813400145	5.056821351
Sobic.007G006200	59.4269805393	15.4113150887	17.9779733309
Sobic.007G006300	0.266422104	0	1.0103408484
Sobic.007G006350	0.1269889973	0	0
Sobic.007G006400	13.3937608898	7.3297779379	9.5216168334
Sobic.007G006501	0	0	0
Sobic.007G006600	5.78288357	25.566804547	4.859527521
Sobic.007G006700	0.7246206584	1.3538754504	2.3929491581
Sobic.007G006800	0.0841790308	0	0.424428725
Sobic.007G006900	21.4281531699	36.4102901471	27.2478390461
Sobic.007G007000	4.6007746292	34.3268041686	3.6780827567
Sobic.007G007100	0	0	0
Sobic.007G007200	5.5982708679	4.80000104	5.8155839612
Sobic.007G007250	0	0	0
Sobic.007G007300	0	0	0
Sobic.007G007400	0	0	0
Sobic.007G007600	0	0	0
Sobic.007G007650	0	0	0
Sobic.007G007700	0.2880048188	0	0.1843953817
Sobic.007G007800	0	0	0
Sobic.007G007900	21.9484443455	16.168794663	8.1972998841
Sobic.007G008000	0	0	0.1220515027
Sobic.007G008100	0	0	0
Sobic.007G008200	0.6640003426	0.0396162114	0.5526649738
Sobic.007G008300	0.9330199752	0	0.1608295768
Sobic.007G008400	0	0	0.1548378867
Sobic.007G008500	0	0	0
Sobic.007G008600	0	0	0
Sobic.007G008700	0	0	0
Sobic.007G008800	7.8190324606	24.9409756084	1.4467295673
Sobic.007G008900	22.4422555396	10.4760236059	24.1751928172
Sobic.007G009000	1.7795610223	0.9506262359	1.5765642721
Sobic.007G009100	2.2708964537	0.1693604435	1.6356867663
Sobic.007G009200	432.0310636598	419.0186490181	858.2665171272
Sobic.007G009300	0.1497002836	0	0.2683681299
Sobic.007G009400	6.0714939908	2.1734590254	4.2760083057
Sobic.007G009500	0.0171189928	0.0357479294	0
Sobic.007G009600	0	0	0
Sobic.007G009700	39.3086055121	74.7533990332	33.7324561317
Sobic.007G009800	0	0	0
Sobic.007G009900	0	0	0
Sobic.007G010000	6.2765873263	0.7824947741	1.6094358981
Sobic.007G010100	0	0	0
Sobic.007G010200	4.7442920381	1.2430891834	1.2531287375
Sobic.007G010300	0.0854289618	0	0
Sobic.007G010350	0	0	0
Sobic.007G010400	0	0	0.1075849077
Sobic.007G010550	0.0411796047	0.0644935256	0
Sobic.007G010700	14.2916384147	0.766865265	3.2917337963
Sobic.007G010800	33.4885433466	17.3986662852	45.1886104289
Sobic.007G010900	1.451581067	1.5478446146	1.0381330703
Sobic.007G011000	0.2750694022	2.7443589305	0.3424428544
Sobic.007G011100	0	0	0
Sobic.007G011200	1.0874636402	13.1160855337	1.2184370015
Sobic.007G011300	24.3781225234	29.0439561625	27.8995109993
Sobic.007G011400	16.802102803	17.4577314976	13.2833662661
Sobic.007G011500	0	0	0
Sobic.007G011600	8.5247528962	2.9768249482	5.3667112186
Sobic.007G011700	0.0424955644	0	0
Sobic.007G011800	7.7751664598	2.5478226399	5.8434746243
Sobic.007G011900	0	0	0
Sobic.007G012001	0	0	0
Sobic.007G012100	0.7978742661	0	0
Sobic.007G012300	0.0382413964	0	0
Sobic.007G012400	0.6648952218	0	0.2483249126
Sobic.007G012500	0	0	0
Sobic.007G012600	0	0	0
Sobic.007G012700	0	0	0
Sobic.007G012800	0.158664776	0	0.4622130521
Sobic.007G012900	16.7488771983	4.882557242	10.4790759339
Sobic.007G013000	1.7189974027	2.1244661711	1.8081119074
Sobic.007G013100	0	0	0
Sobic.007G013200	0	0	0
Sobic.007G013300	6.0005945686	8.2597779582	8.0075282095
Sobic.007G013400	83.1987499927	29.042104879	72.3127725915
Sobic.007G013500	6.2546204197	0.7963973238	3.9312736168
Sobic.007G013601	0	0	0
Sobic.007G013700	1.4879214916	0.824327846	1.088735162
Sobic.007G013800	8.8808569111	2.9111385251	7.1735882453
Sobic.007G013900	3.6365031049	0.5424111503	2.3282748565
Sobic.007G014000	0	0.1455009643	0
Sobic.007G014100	0	0	0
Sobic.007G014200	0	0	0
Sobic.007G014300	0	0	0
Sobic.007G014400	0	0	0
Sobic.007G014500	0	0	0.1556006349
Sobic.007G014600	0	0	0
Sobic.007G014700	18.6521733628	0.5686061511	4.5763419185
Sobic.007G014800	14.924942155	2.1272240987	6.63590943
Sobic.007G014900	7.2558915761	9.2930876734	3.0351201401
Sobic.007G015000	0	0	0
Sobic.007G015100	0	0	2.9931872412
Sobic.007G015200	0	0	0
Sobic.007G015300	5.9263311759	0.3093845395	2.0252287808
Sobic.007G015400	0	0	0
Sobic.007G015500	7.3892401172	0	10.169011294
Sobic.007G015600	0	0	0
Sobic.007G015700	0	0	0.397105787
Sobic.007G015800	0	0	0
Sobic.007G015900	0	0	0
Sobic.007G016000	0.1343734862	0	0
Sobic.007G016100	0	0	0
Sobic.007G016200	1.3285212568	0.0702334648	3.9191608258
Sobic.007G016300	0.1009244298	0	0.0753864651
Sobic.007G016400	2.4341807004	0.7038087295	2.181881379
Sobic.007G016500	0	0	0
Sobic.007G016600	1.9265301187	1.8997432289	1.5589600438
Sobic.007G016700	0.1837780796	0	0.2059121831
Sobic.007G016750	0	0	0
Sobic.007G016800	1.9674796276	0.6753692945	1.3891001231
Sobic.007G016900	4.4312108356	0	3.8414576204
Sobic.007G017000	0.0643642863	0	0.144232552
Sobic.007G017100	0.039594884	0.1653642982	0.0887273283
Sobic.007G017200	6.0089862982	0.6047220357	2.1090399359
Sobic.007G017300	0	0	0
Sobic.007G017400	13.1287505299	2.4540723632	9.8568072514
Sobic.007G017500	0	0	0
Sobic.007G017700	0	0	0
Sobic.007G017800	57.8415621165	11.0021902006	32.6820336801
Sobic.007G017900	0	0	0
Sobic.007G018000	0	0	0
Sobic.007G018100	0.0170940804	0	0
Sobic.007G018200	6.6568022205	0.8687970805	10.069032821
Sobic.007G018300	181.5085527474	19.4817782033	44.7102007831
Sobic.007G018400	8.8691651705	4.6232740975	13.9093525669
Sobic.007G018500	1.6837960907	1.7078237764	0.8624417443
Sobic.007G018550	0	0	0
Sobic.007G018601	0.1963200376	0	0
Sobic.007G018651	0.2237425191	0	0
Sobic.007G018700	20.0031979537	13.7482813961	6.3689825984
Sobic.007G018900	0.1550690726	0	0.5212364503
Sobic.007G019000	23.6669864625	1.0901794477	4.4845639777
Sobic.007G019100	20.9027809857	4.5434160003	9.402944652
Sobic.007G019200	6.3490064684	1.4388541593	3.0881075727
Sobic.007G019300	8.9380315129	0.4039918349	6.0260542345
Sobic.007G019400	47.7904825853	2.1840923866	13.1612203694
Sobic.007G019501	1.6048324898	0.4189019699	1.6482742778
Sobic.007G019600	0	0	0
Sobic.007G019700	0	0	0
Sobic.007G019800	8.8697927206	319.8786736534	6.4463120177
Sobic.007G019900	0	0	0
Sobic.007G020000	0.8516057698	0	0.6870042532
Sobic.007G020100	0	0	0
Sobic.007G020200	0	0	0
Sobic.007G020300	0.2572222391	0	0.2882019059
Sobic.007G020400	0	0.0978226822	0.0524874192
Sobic.007G020500	18.3763986145	25.1008801665	14.194739515
Sobic.007G020600	20.816674015	0.3048347669	31.3383159418
Sobic.007G020700	0	0	0
Sobic.007G020800	0	0	0
Sobic.007G020900	0	0	0
Sobic.007G021000	0	0	0
Sobic.007G021100	0	0	0
Sobic.007G021200	0.3075442626	0	0
Sobic.007G021300	0.4119565135	0	0.0769287114
Sobic.007G021400	0.1406764342	0.1101603484	0.0394048514
Sobic.007G021500	0.0391114836	0	0.0876440868
Sobic.007G021600	0	0	0
Sobic.007G021700	0	0	0
Sobic.007G021800	0	0	0
Sobic.007G021900	0.094349255	0	0
Sobic.007G022000	0.6653280963	0	0.0514110171
Sobic.007G022100	0	0	0
Sobic.007G022200	0.2750395844	0.1435846102	0
Sobic.007G022300	0	0	0
Sobic.007G022400	0	0	0
Sobic.007G022500	10.2345587935	2.0643249442	3.7789642645
Sobic.007G022600	15.048874059	14.5602970361	11.8029449576
Sobic.007G022700	10.5219930069	4.163126335	4.4675069667
Sobic.007G022800	0.3618425793	0	0.0900939215
Sobic.007G022900	0.0699889707	0	0.052278929
Sobic.007G023000	3.2696393896	7.1648391536	1.1759165966
Sobic.007G023100	0	0	0.1030232514
Sobic.007G023200	67.7347670496	2.9739493558	218.026091206
Sobic.007G023300	0	0	0
Sobic.007G023400	2.9366205629	1.7449518599	2.6215438947
Sobic.007G023500	0.1505959263	0	0.0674934378
Sobic.007G023600	0.407392448	0.1417863444	0.1014352244
Sobic.007G023650	0.1666167695	1.0437888329	0.3733679537
Sobic.007G023700	26.0450832976	3.1413421804	21.9367648846
Sobic.007G023800	0.3472722026	0.0725174799	0.2334584544
Sobic.007G023900	0	0	0
Sobic.007G024000	0	0	0
Sobic.007G024100	0	0	0
Sobic.007G024150	0	0	0
Sobic.007G024200	0.0734155141	0	0
Sobic.007G024300	0.2373026717	0.1238840281	0.2658832398
Sobic.007G024400	0	0	0
Sobic.007G024500	0.7861223643	9.9126355185	1.1518185137
Sobic.007G024600	0	0	0
Sobic.007G024700	9.1356931354	4.613774591	10.6810326633
Sobic.007G024800	0.1678068893	0	0.6267247795
Sobic.007G024900	0	0	0
Sobic.007G025000	0	0	0
Sobic.007G025100	0	0	0
Sobic.007G025200	0	0	0
Sobic.007G025300	0	0	0
Sobic.007G025350	0.3047735936	0.636429083	0.5122204684
Sobic.007G025400	987.2967687432	297.415611202	989.6529887465
Sobic.007G025500	146.2976920427	200.960460471	17.4212031185
Sobic.007G025600	0.6360364262	1.8341437635	0.0678704961
Sobic.007G025700	1.3994541593	16.8501119955	0.1334471013
Sobic.007G025800	1.0874472652	3.4276384381	0.0459780624
Sobic.007G025900	3.828833249	0.7403130052	0
Sobic.007G026000	10.1597598507	8.1598612893	11.1445817644
Sobic.007G026100	12.0966483892	9.4393586323	3.7093954429
Sobic.007G026200	2.6490214077	0.389555917	1.0032904887
Sobic.007G026300	73.2477071832	128.1767361329	108.1368840965
Sobic.007G026400	0.0945390926	0.2961252021	0.4237012594
Sobic.007G026500	51.2345453041	1.3111289571	22.0193958608
Sobic.007G026600	0.1827772135	3.2824127042	0.0819163094
Sobic.007G026700	3.2173501334	1.185614061	8.397169602
Sobic.007G026800	4.1416879652	6.7430422013	6.2922169097
Sobic.007G026900	15.6454203351	9.3345174696	7.3457974155
Sobic.007G027000	24.396540061	0.6095973835	16.7279889666
Sobic.007G027100	41.6885693963	4.6535446561	9.8866784762
Sobic.007G027200	0.1386924766	0.2413483526	0.1553965016
Sobic.007G027301	0.0895538672	0	0
Sobic.007G027400	0	0	0
Sobic.007G027500	0	0	0
Sobic.007G027601	1.4841884234	9.6329174304	1.4382210079
Sobic.007G027700	1.9897458792	0.2915784555	2.6596225412
Sobic.007G027800	0	0.1266014842	0
Sobic.007G027900	0.0182116004	0	0.0408099856
Sobic.007G028001	0	0	0
Sobic.007G028100	33.0049288213	11.9330453057	48.7594484372
Sobic.007G028200	0.4061283757	0	0
Sobic.007G028300	0	0	0.3842692079
Sobic.007G028400	40.3146931624	3.5993696438	9.8709152771
Sobic.007G028500	0.7244526499	0	0.4638315549
Sobic.007G028600	0.0417281785	0	0.1870155648
Sobic.007G028700	62.1995885471	2.7355803985	162.9838561138
Sobic.007G028766	0	0	0
Sobic.007G028832	0	0	0
Sobic.007G028900	0.0531314689	0	0.0595305859
Sobic.007G029000	4.8356512802	0.2418639695	5.7100446632
Sobic.007G029100	38.5226250239	3.1486549265	12.6434912037
Sobic.007G029200	21.1718972492	0.9824714649	14.4439561331
Sobic.007G029300	8.6659926698	16.3291287588	33.4530154635
Sobic.007G029400	807.4764774612	99.1173354982	358.0005424102
Sobic.007G029500	92.8052553234	15.204643153	62.8313054622
Sobic.007G029600	3.8982668943	1.3875634076	3.0772935119
Sobic.007G029700	1.9890562609	0.6922588214	0.8419219051
Sobic.007G029800	0	0	0
Sobic.007G029900	0.0602383705	0	0
Sobic.007G030000	0	0	0.0747442709
Sobic.007G030100	3.7719130322	0.0729307361	6.0262475824
Sobic.007G030200	0	0	0
Sobic.007G030300	0	0	0
Sobic.007G030400	0	0	0
Sobic.007G030501	0	0	0
Sobic.007G030600	2.097096598	0.34346377	1.5664462983
Sobic.007G030700	16.6831991435	2.3649751924	3.221163947
Sobic.007G030800	0.6611987925	0.5113767388	0.4390122152
Sobic.007G030900	0.2183940923	0	0.2097405637
Sobic.007G031000	0	0	0
Sobic.007G031100	1.4791866539	0	0.77992417
Sobic.007G031200	0	0	0
Sobic.007G031300	0.7749415374	0	0.6397815457
Sobic.007G031400	0	0	0
Sobic.007G031500	0	0	0
Sobic.007G031600	9.4610253787	8.6384871452	7.3388109234
Sobic.007G031700	0.4195172233	7.0082964494	0
Sobic.007G031800	1.7197083197	0.5477948838	0.6531623012
Sobic.007G031900	12.8561729712	0.5651851975	2.3653806194
Sobic.007G032000	23.3395979693	14.3243756508	46.3025010979
Sobic.007G032100	0.1500006855	0	0
Sobic.007G032200	0	0	0
Sobic.007G032300	18.2376662826	0.279003271	2.3952173563
Sobic.007G032400	3.0839655853	1.4597210224	1.1057267988
Sobic.007G032500	0	0	0
Sobic.007G032600	0	0	0
Sobic.007G032700	0	0	0
Sobic.007G032800	0	0	0
Sobic.007G032900	0.3174724933	4.64062873	0.3233715078
Sobic.007G033100	6.4047661394	3.3712458699	0.2965351942
Sobic.007G033200	0.8191935518	0.5898766551	2.2788165129
Sobic.007G033300	0.0611265338	0.1276446014	0
Sobic.007G033400	0.165746026	0	0.0412685248
Sobic.007G033500	0	0	0
Sobic.007G033600	0.1101232711	0	0
Sobic.007G033700	0.0854289618	0	0
Sobic.007G033800	93.0570877135	44.9337236953	151.6452116901
Sobic.007G033900	0.0681943817	0	0
Sobic.007G034000	0.0739547676	0	4.8059860321
Sobic.007G034100	0.9555164521	0.3990624334	1.0277742588
Sobic.007G034200	9.7100461034	0.8196143305	7.1127951246
Sobic.007G034300	40.4022958534	10.154269387	4.1703355855
Sobic.007G034400	4.2511078625	0	0.6685064315
Sobic.007G034500	4.3223852919	0	2.4214851787
Sobic.007G034550	0	0	0
Sobic.007G034600	0.0659914733	0	0
Sobic.007G034650	0	0	0
Sobic.007G034700	0.6102068702	0	0
Sobic.007G034900	0	0	0
Sobic.007G035000	0	0	0
Sobic.007G035100	0	0.1939054354	0
Sobic.007G035200	0	0	0
Sobic.007G035300	0	0.0767732005	0
Sobic.007G035500	0	0.143865323	0
Sobic.007G035600	14.3073994004	14.3139422912	10.6183213947
Sobic.007G035700	10.8760181759	407.6054891779	7.2022313422
Sobic.007G035800	0	0	0
Sobic.007G035900	0	0	0
Sobic.007G036000	0	0	0
Sobic.007G036100	3.0313502585	2.1759630105	0.5306943697
Sobic.007G036200	0	0	0
Sobic.007G036300	0	0	0
Sobic.007G036400	0	0	0
Sobic.007G036500	4.6300003035	6.0427373583	3.3143219178
Sobic.007G036550	5.1463847506	3.2290539691	3.8441411569
Sobic.007G036600	0	0	0
Sobic.007G036700	5.0111139881	0.7313703863	4.4675702171
Sobic.007G036750	0	0	0
Sobic.007G036800	1.1683483078	0.2870292061	1.3860670891
Sobic.007G036900	0	0	0
Sobic.007G037000	2.3298807772	0.9122369345	7.3963883068
Sobic.007G037100	10.2662344882	3.7890383243	28.3554747796
Sobic.007G037200	0	0	0
Sobic.007G037301	4.5235736808	5.3977939415	5.1588966949
Sobic.007G037400	0.1941567314	0	0
Sobic.007G037600	0	0	0
Sobic.007G037700	0	0	0.5616452505
Sobic.007G037800	0.8964607896	0	0
Sobic.007G037900	27.372838277	10.5050881697	13.3730524677
Sobic.007G038000	2.5956336573	1.9333231584	0.5557165532
Sobic.007G038100	5.9440030671	0	1.8235425813
Sobic.007G038200	5.1621312137	0.1466609122	3.9345950282
Sobic.007G038250	0.3283178269	0	1.2262006555
Sobic.007G038300	0	0	0
Sobic.007G038366	0	0	0.0797649719
Sobic.007G038432	0	0	0
Sobic.007G038500	0	0	0
Sobic.007G038600	30.1320743749	23.2317812458	16.2589157571
Sobic.007G038700	0.0845746722	0	0.2526954311
Sobic.007G038800	0.1299150111	0	0.4366856528
Sobic.007G038900	0.536835968	0.8808033078	0.1718548906
Sobic.007G039001	2.6748388534	0.7793868955	1.672741159
Sobic.007G039100	0	0	0.0764446488
Sobic.007G039200	1.0734705419	0.1545947746	1.8248750932
Sobic.007G039300	7.9626014142	2.8170603375	2.94929308
Sobic.007G039400	35.4556396797	4.5145467925	10.6581661887
Sobic.007G039500	0.2121032909	0.0632735277	0
Sobic.007G039600	0	0	0
Sobic.007G039700	0	0	0
Sobic.007G039800	0	0	0
Sobic.007G039814	0	0	0
Sobic.007G039828	1.005814994	0.6000987785	2.2539092987
Sobic.007G039842	0	0	4.7858983162
Sobic.007G039856	0	0	0.0764076654
Sobic.007G039870	0	0	0
Sobic.007G039884	0	0	0
Sobic.007G039900	0	0	0
Sobic.007G040000	0	0	0
Sobic.007G040050	0	0.1529877603	0
Sobic.007G040100	0	0	0
Sobic.007G040150	0	0	0
Sobic.007G040200	0	0	0
Sobic.007G040301	0	0	0
Sobic.007G040400	0	0	0
Sobic.007G040500	0	0	0
Sobic.007G040600	0	0	0
Sobic.007G040700	0	0	0
Sobic.007G040800	0	0	0
Sobic.007G040900	0	0	0
Sobic.007G041000	0	0	0
Sobic.007G041100	0	0	0
Sobic.007G041200	0	0	0
Sobic.007G041300	18.6417490953	4.66677745	11.3595683931
Sobic.007G041400	51.2791405902	16.5970933577	46.3503847793
Sobic.007G041500	5.164028628	0.6626755955	4.008165352
Sobic.007G041600	0	0	0
Sobic.007G041701	0	0	0
Sobic.007G041800	0	0	0
Sobic.007G041900	0.6724283221	0.0292534736	4.9599828703
Sobic.007G042100	0.4420974704	0.0297802965	4.1864505101
Sobic.007G042150	0	0	0
Sobic.007G042200	0	0	3.6474513726
Sobic.007G042300	18.7842725313	0.8699175066	69.5048220262
Sobic.007G042400	7.353091525	2.6309462399	5.6952853748
Sobic.007G042500	0	0	0
Sobic.007G042600	0.0264163769	0	0
Sobic.007G042700	0.0701108117	0.073202798	0.0785549089
Sobic.007G042800	0	0	0
Sobic.007G042900	33.8946770625	11.16494124	20.4044299245
Sobic.007G043000	0.1667293865	0	0.5337433066
Sobic.007G043050	0	0	0
Sobic.007G043100	2.3964556171	0	3.170339032
Sobic.007G043200	3.8333867374	0	3.3118667247
Sobic.007G043300	0	0	0
Sobic.007G043400	3.2684774709	0.235353239	2.1888596776
Sobic.007G043500	54.3951482389	35.7107920688	60.244919892
Sobic.007G043600	11.5051161779	3.3601421333	6.4904648397
Sobic.007G043700	2.2311292353	0.31060336	3.9997518112
Sobic.007G043750	0	0	0
Sobic.007G043800	0	0	0
Sobic.007G043900	3.1341811253	0.5034466092	0.4502127834
Sobic.007G044000	0	0	0
Sobic.007G044100	5.9353059402	3.230128505	10.2961782503
Sobic.007G044201	0	0	0
Sobic.007G044300	0.5582486615	0	1.1258707326
Sobic.007G044350	0	0.4169241514	0.2237034624
Sobic.007G044400	62.5406315313	8.5123600709	54.5679821709
Sobic.007G044500	0.1256308262	0	0
Sobic.007G044600	0.054890104	0.8023516963	0
Sobic.007G044700	0	0	0
Sobic.007G044800	0	0	0
Sobic.007G044900	0.0739159869	0	0
Sobic.007G045000	0.2526125215	0	0
Sobic.007G045100	0	0	0
Sobic.007G045201	9.822592483	2.0960723867	2.0886575561
Sobic.007G045300	0	0	0
Sobic.007G045500	36.1761079071	155.387543852	23.0796739687
Sobic.007G045600	87.8985676259	48.7153113018	53.1046621019
Sobic.007G045700	32.254827936	4.1549929915	12.2029740127
Sobic.007G045750	0	0	0
Sobic.007G045800	4.1976098691	0.299308419	1.7436131576
Sobic.007G045900	0.3915494084	0.1635269172	0.0877414691
Sobic.007G046000	1.6312337504	0	2.1502334164
Sobic.007G046100	3.1229318373	0	15.9843220197
Sobic.007G046200	9.0057280263	2.4454411435	10.7556708472
Sobic.007G046400	0	0	0
Sobic.007G046500	2.0581839462	1.6262345352	0.8725670963
Sobic.007G046600	1.2216341542	1.7660907052	0.6317385777
Sobic.007G046700	0.1859601412	1.0355266521	0
Sobic.007G046800	0	0	0
Sobic.007G046900	2.0380581176	0.2474348108	2.9207819246
Sobic.007G046950	59.6594010234	0.4044835407	464.440709385
Sobic.007G047000	0	0	0
Sobic.007G047050	0	0	0
Sobic.007G047100	0	0	0
Sobic.007G047200	0.1490670336	0.4357950838	0.2672329009
Sobic.007G047300	1.6671530103	0.6092368883	8.2189525193
Sobic.007G047400	405.1921019755	599.9619836126	1727.1688589104
Sobic.007G047450	0.8039417511	2.7047227742	8.4071673843
Sobic.007G047500	0	0	0
Sobic.007G047600	8.4744160533	0.5898766551	7.7226559603
Sobic.007G047700	43.0530713124	202.8132618824	67.0609410398
Sobic.007G047900	0.208981152	0	0
Sobic.007G048000	0	0	0
Sobic.007G048101	0.4216685936	0	0.4049606268
Sobic.007G048200	0.0585616066	0.0611442565	0.1968441767
Sobic.007G048300	0	0	0
Sobic.007G048400	0	0	0
Sobic.007G048500	0	0	0
Sobic.007G048600	0	0	0
Sobic.007G048700	4.653871017	0.8755159157	3.1943949499
Sobic.007G048800	0.1053496166	0	0
Sobic.007G048900	0	0	0
Sobic.007G049000	0	0	0
Sobic.007G049050	0	0	0
Sobic.007G049100	0	0	0
Sobic.007G049200	0	0	0
Sobic.007G049300	0	0	0
Sobic.007G049400	0	0	0
Sobic.007G049500	0	0.120733573	0
Sobic.007G049600	0	0	0
Sobic.007G049700	0.0781362456	0	0
Sobic.007G049733	0	0	0
Sobic.007G049766	0.1384654096	0	0
Sobic.007G049800	15.6967586433	8.2178501513	14.7312136622
Sobic.007G049900	0.0457655153	0	0
Sobic.007G050000	2.7820615859	0.2766432809	2.0038700187
Sobic.007G050100	119.3760417488	19.2824244174	93.2112755231
Sobic.007G050200	0	0	0
Sobic.007G050300	1.5433334345	0	2.7248180194
Sobic.007G050400	5.0884962413	2.6631782706	8.0251930456
Sobic.007G050500	0	0	0.2021347838
Sobic.007G050600	0.8415882859	0.1378358468	1.9968323108
Sobic.007G050650	0	0	0
Sobic.007G050700	0	0	0
Sobic.007G050750	0	0	0
Sobic.007G050800	0.0553354307	0	0.0413333275
Sobic.007G050900	0	0	0
Sobic.007G051000	15.9097924167	3.2601885382	16.6597726195
Sobic.007G051100	0.0389601401	0	0
Sobic.007G051200	0	0	0
Sobic.007G051300	7.3565036504	32.1475268393	0.8845626725
Sobic.007G051400	9.1774033268	2.2327316122	6.7885940717
Sobic.007G051501	0	0	0
Sobic.007G051600	0	0	0
Sobic.007G051700	41.0092857481	11.2388768104	33.8183118471
Sobic.007G051800	0.2835031919	3.1968657175	0
Sobic.007G051900	1.1437842069	0.853019081	0.8543605186
Sobic.007G052000	0.1686097931	0.0880228621	0.1889170388
Sobic.007G052100	0.0493204293	0	0
Sobic.007G052201	0	0	0
Sobic.007G052300	14.0957787019	4.6332626526	13.1612203694
Sobic.007G052400	92.8740559332	80.4644129724	25.0924201436
Sobic.007G052500	0.8594987013	0.5982692091	0.6420107497
Sobic.007G052600	0	0	0
Sobic.007G052700	283.8998598826	9.361447082	158.2640180398
Sobic.007G052800	0.2282717199	0	0.1278823032
Sobic.007G052900	141.6372107997	80.3972311191	77.9523180749
Sobic.007G053000	0	0	0
Sobic.007G053100	8.0211925993	1.1490007191	4.5484300791
Sobic.007G053300	134.0340032267	6.8199363038	21.8093253202
Sobic.007G053400	8.06179624	1.6524825312	2.9924458945
Sobic.007G053500	170.665138522	29.1113852512	196.8604516167
Sobic.007G053600	0.2355184411	0	0.5277682354
Sobic.007G053700	16.7432424841	1.9842178232	4.1851579417
Sobic.007G053800	52.9967048333	55.2701124147	142.5247159866
Sobic.007G053900	31.4195983279	16.6273170722	71.6131135826
