Gene_ID	PhyB-mutant_58M_6DAP_Means	PhyB-mutant_58M_7DAP_Means	PhyB-mutant_58M_8DAP_Means	Wildtype_100M_6DAP_Means	Wildtype_100M_7DAP_Means	Wildtype_100M_8DAP_Means
Sobic.001G029200	11.828430862	14.6289722046	20.690158916	9.6749912599	13.292645767	14.1743213502
Sobic.001G029300	0.0115208853	0.1664700335	0.1245914992	0.1359739842	0.2536417962	0.5602813125
Sobic.001G029400	9.0167281392	10.0940187962	9.3693824785	9.6716822574	9.5868905393	9.1998547591
Sobic.001G029500	0.7619496475	0.0741505291	0.028045678	0	0.0128151662	0.0252186252
Sobic.001G029600	0.684795859	1.1363695106	2.695274809	0.817151101	1.1791299041	1.493169675
Sobic.001G029700	0.1125852196	0.0679585777	0.0823790161	0.0784500774	0.1192492031	0.2185361921
Sobic.001G029800	17.0225978805	17.7610915773	12.5646316026	17.6134358301	14.7710637429	13.2479820124
Sobic.001G029900	1.0849533925	2.0842109008	2.5395921781	0.8143388067	1.2159578278	1.6407262361
Sobic.001G030000	32.1364989705	33.1596732071	33.1142915775	32.0056310329	33.0634826951	32.6968935828
Sobic.001G030100	7.3507946139	8.9747587136	9.9307116891	7.2621699499	7.8403547107	8.6037166215
Sobic.001G030200	4.7047829342	5.5431549774	5.611602164	7.2464531772	8.4610055027	8.3338073277
Sobic.001G030300	90.3625435758	64.1972189526	44.335070771	95.1194711797	75.6527793585	70.4162080446
Sobic.001G030400	21.0745350096	25.9684786771	28.7424638506	18.5857198529	20.5648289887	22.3005885617
Sobic.001G030500	0.1407544847	0.0767989757	0.2639841503	0.0170908116	0.2811894503	0.3632632627
Sobic.001G030600	0	0	0	0	0.0151912874	0.0720234993
Sobic.001G030700	53.3756291368	49.7406109898	49.7673417874	51.9158051075	48.2379392421	47.1858265745
Sobic.001G030800	0	0	0	0	0	0
Sobic.001G030900	0.0126423874	0.0155789343	0	0.0164995448	0.0157486438	0.0671572858
Sobic.001G031000	0	0.0189802649	0	0	0	0
Sobic.001G031100	36.9227482461	40.1064857621	37.2518524358	33.2585094345	32.7666463899	30.9302090126
Sobic.001G031200	14.6046974577	19.674854343	19.854063622	12.325112024	15.0723455671	15.9897976741
Sobic.001G031300	6.625690191	11.1725117464	14.7472152539	6.7113913979	10.3675106727	11.0197783849
Sobic.001G031400	27.1218543633	36.8302943085	38.5599735879	23.5118309463	24.4810212964	27.5236087527
Sobic.001G031500	0.5133906541	0.5697560482	0.8719660131	0.7212491761	0.3860323969	0.7566679974
Sobic.001G031600	6.7485791585	10.5591182944	11.4984262301	5.8000738564	7.9718127795	7.9255710716
Sobic.001G031700	27.6301964066	29.4431631193	28.7664513456	40.4403589209	30.5548754142	29.4053121687
Sobic.001G031800	40.1740639079	31.5750973681	26.9750584782	39.9191711187	32.5114796196	30.9030179452
Sobic.001G031900	33.8369842165	32.3017096479	28.9611056413	34.059130185	34.1144250246	34.406837164
Sobic.001G032000	0.1538732219	0.0663658263	0.0903510295	0.4994154399	0.3538078649	0.3250904905
Sobic.001G032100	10.1155271619	16.1633689979	24.464082385	8.1650289854	11.2500517656	6.6018302753
Sobic.001G032200	7.2941528668	12.4749672544	16.5125229211	7.7196402897	11.7592695208	12.9471211069
Sobic.001G032300	0.0326713407	0	0	0	0.0189564268	0.0114817044
Sobic.001G032400	0.0724916181	0.0616926235	0.0511517813	0.0598067046	0.0476394136	0.0424963233
Sobic.001G032500	9.6438431726	9.7135330293	10.7226255518	11.5979798697	8.831880017	9.5378638563
Sobic.001G032600	3.2216071678	4.0506967893	4.4446442491	3.6094590685	3.5025359211	3.4800344376
Sobic.001G032700	2.2585784437	2.7958357384	2.7969256309	2.0924830384	2.6256044413	2.7235250469
Sobic.001G032800	44.6054813968	44.4152006804	40.8190458653	46.2906777129	44.5567992854	45.941895263
Sobic.001G032900	0.3458305015	0.8051792927	1.9654573141	0.1724468811	0.4546255804	0.3997108346
Sobic.001G033000	12.9880396681	9.7037798721	8.3624081657	12.452077648	9.3158817491	9.9029937857
Sobic.001G033100	32.8711119637	53.3292545644	60.1355085753	40.6323770948	60.1280185067	70.8475813281
Sobic.001G033200	4.7331711908	5.6427075566	6.5067676735	5.1032986247	5.3111911053	6.0324845894
Sobic.001G033300	41.0565822748	42.6137681676	39.2486863546	30.6443111207	30.5845245953	36.7319601554
Sobic.001G033400	8.6780255654	14.4327383625	17.1045835406	8.5276202135	10.3391029043	11.9937929046
Sobic.001G033500	23.7274341904	24.4388504856	21.1479351206	21.7976725125	21.1254650471	19.5544099186
Sobic.001G033600	2.0486571573	1.394238003	1.53230543	2.0353915013	1.4813988929	1.5403439616
Sobic.001G033700	0	0	0.0216616923	0	0	0
Sobic.001G033800	0.9705591523	1.2518220199	1.1736855579	0.8976077922	1.0024470024	1.1775995791
Sobic.001G033900	4.4171574897	4.2008449116	4.5234214652	4.5317207055	4.6126599232	5.2623065243
Sobic.001G034000	3.4279427019	2.21301861	2.2219232041	3.5610076293	3.0965653051	3.5839765784
Sobic.001G034100	1.45657439	1.0810692229	1.2682597083	1.1430052034	1.3640415789	1.6382282728
Sobic.001G034200	0	0	0.036116587	0	0	0
Sobic.001G034300	0.5307084321	0.7295427965	0.9591761799	0.9493620836	1.9086946475	2.6505571574
Sobic.001G034400	0	0	0	0	0	0.0550697442
Sobic.001G034500	16.3945479964	23.4466725533	26.8719893565	15.8357536899	21.6229288019	26.4767949752
Sobic.001G034600	36.3118508684	30.2809005601	27.4843561232	31.3575413321	28.4019244629	25.9942175558
Sobic.001G034700	400.5924182517	499.4379872525	430.4913625482	398.0204069099	419.1125654596	381.2179366568
Sobic.001G034800	101.9242537562	108.0944373893	106.740828954	87.4471617691	95.4961424388	100.3920536588
Sobic.001G034900	0.0245385717	0.0373691119	0.0966231633	0	0.0418522323	0.0171325874
Sobic.001G035000	0.1717777202	0.0230905855	0.0575868351	0.0547361046	0.026122521	0.0208263104
Sobic.001G035100	0.0204668989	0	0	0	0.0169544729	0.0145167457
Sobic.001G035200	35.0589799649	31.9223146698	27.474784746	37.4239212188	33.9835134542	30.995762881
Sobic.001G035300	0.0663735063	0.0243025998	0.0215121724	0	0.022308517	0.0191009812
Sobic.001G035400	106.0292860761	104.986161429	96.9453777617	104.1385646254	102.6806440591	100.5392501976
Sobic.001G035500	5.2143536539	7.0064813126	8.7068348405	6.0409097259	7.1177322177	7.2150462468
Sobic.001G035600	26.8481158758	39.6868924498	39.9404793783	25.1452880418	31.4950711598	30.6445785495
Sobic.001G035700	1.254675984	0.4708362402	0.382700581	0.4185937089	0.2264553724	0.1313264871
Sobic.001G035800	33.7264410318	43.504334869	32.1846288585	37.2778638573	34.3433512449	39.1805763124
Sobic.001G035900	10.4733585417	11.4714551794	15.1185174942	11.0841310707	11.0663581052	11.9133633509
Sobic.001G036000	5.9191220493	6.6633448669	9.4898839993	5.6055454273	6.7753685998	6.6493380119
Sobic.001G036100	8.278474807	11.350362945	12.5102214546	7.605780671	9.7793491831	9.7580451112
Sobic.001G036200	0.0340140424	0.0946390324	0.2791831276	0.0688530557	0.1929797418	0.190010326
Sobic.001G036300	51.6341349414	50.866630294	51.1369200054	51.779063065	48.3718142461	51.8603155624
Sobic.001G036400	0	0	0	0	0	0
Sobic.001G036500	0.0907794372	0.0636687451	0.059192659	0.0410023236	0.0559076514	0
Sobic.001G036600	0.2316777032	0.0903447501	0.1326826737	0.0823236617	0.0209616979	0.0913713674
Sobic.001G036700	9.3507853407	11.7947091448	12.3263885176	9.2169868359	9.8055779711	9.1092136188
Sobic.001G036800	8.8702462058	10.8680340834	13.0334275807	6.9847103662	9.1510636776	10.0609889018
Sobic.001G036900	431.9693397261	372.743814012	321.7949136321	410.1325960486	414.9808884494	396.4765251462
Sobic.001G037000	28.0770145611	23.7981154826	23.0778495272	21.2656035314	21.3376695064	21.2835637201
Sobic.001G037100	9.4660013485	11.5769267542	15.7721636335	10.0651588131	12.6885976066	14.3857556886
Sobic.001G037200	0	0	0	0	0	0
Sobic.001G037300	0	0	0	0.0828429618	0	0
Sobic.001G037400	1.9511938367	3.2196152413	5.9453151597	1.9899174928	4.0308858784	6.1066968374
Sobic.001G037500	5.8324277304	6.9394388185	8.2180891844	7.8488725813	10.7844182268	12.2597340544
Sobic.001G037600	0	0	0	0	0	0.0196782553
Sobic.001G037700	0	0	0.0138099426	0	0	0.0137417984
Sobic.001G037800	0.1842007289	0.4196679212	0.6104197579	0.1648605194	0.2922673842	0.3649777189
Sobic.001G037900	5.9162848709	8.9425185019	11.3943154916	5.2487771609	9.9565508911	12.0499380851
Sobic.001G038000	27.5260960154	31.3885089308	28.5936085784	28.5052587664	29.2473761238	28.4990475174
Sobic.001G038100	17.6609926892	21.7825698373	22.4092377161	16.0067393443	18.1721254038	19.4086778486
Sobic.001G038200	28.8278381802	31.6795586159	33.0286451126	30.3549099809	33.7259084458	33.9114143039
Sobic.001G038300	23.6736691944	33.6385357374	40.6996411921	16.931528379	23.997741413	24.8833393411
Sobic.001G038400	0.3772988161	0.2577231852	0.2570114009	0.0267065148	0.093153921	0.0947622139
Sobic.001G038500	2.7874038089	1.9367229256	2.2977950009	1.0208078228	1.2879870118	1.8223625047
Sobic.001G038600	0	0.0316190178	0	0	0	0
Sobic.001G038700	0.0852996262	0.3555808478	0.0925228233	0.190089119	0.1596210229	0.1561460938
Sobic.001G038800	15.6018623672	16.3278821477	20.5792742577	15.2212862807	17.315147259	18.7033437192
Sobic.001G038900	3.4010134146	3.6547404324	3.3070471844	2.9153738394	2.2532118957	1.8799283493
Sobic.001G039000	0	0	0	0.0280631957	0	0.0208259992
Sobic.001G039100	0.1363248346	0.0789554257	0.0939523955	0.1196091047	0.0181014291	0.0281475361
Sobic.001G039200	0.2198029635	0	0	0	0	0.0519672234
Sobic.001G039300	17.5042208219	16.2106919636	15.7096103876	18.4239408726	17.301102708	17.2559176763
Sobic.001G039400	629.7881352782	457.7417448138	348.9308706394	623.0487943066	485.7551448832	473.1470256851
Sobic.001G039500	11.9728313246	15.926730351	16.9577063302	9.0124337928	11.266165031	11.6974943486
Sobic.001G039600	13.6168459638	19.88126808	23.1116634675	13.2207628399	16.3948487521	15.9651272764
Sobic.001G039700	58.334824042	99.5015625731	118.7631154026	63.1409550969	90.9464910922	93.7074906672
Sobic.001G039800	28.685315286	35.5706085535	43.2816907524	19.7719608998	24.2071945294	26.517343378
Sobic.001G039900	9.8711699489	10.8241723668	11.8758718316	15.2293941088	21.2498881531	25.1105540152
Sobic.001G040000	19.5523497262	29.3709624911	25.7941955761	34.2493915215	48.401578457	49.0401359084
Sobic.001G040100	49.1923292172	58.6362751131	59.7421927549	61.0401368515	75.7719283154	79.6979178135
Sobic.001G040200	4.7750369842	3.6320890734	6.167739612	2.6852092945	4.5927675797	3.3591644284
Sobic.001G040300	39.6708009731	49.0040426027	51.09435784	34.5696920126	35.2421625969	31.8557166435
Sobic.001G040400	0.1275736215	0	0.1520332679	0	0.0428782275	0
Sobic.001G040500	38.5013726315	69.1272361627	80.7522002506	34.5647482638	45.3678611388	48.5435988442
Sobic.001G040600	36.9373479059	26.7664756876	25.093084299	39.812681739	34.1581733187	32.8036935213
Sobic.001G040700	0	0.0318988824	0.0251957164	0	0	0
Sobic.001G040800	224.8913598945	227.0681391993	207.6918779309	214.6276943943	224.6654201988	221.690633174
Sobic.001G040900	0	0	0	0	0	0
Sobic.001G041000	55.5137836172	49.2762817436	39.3400014991	63.0370014713	53.2135949366	48.9151348918
Sobic.001G041100	34.8226088147	37.8476105813	37.7709391716	35.1559267926	33.2910371273	33.3409446076
Sobic.001G041200	72.1237259946	75.8273586001	71.9047318709	70.8392757254	72.2519454122	64.9188595161
Sobic.001G041300	9.4552537369	12.2823794017	9.3703750788	10.3267857938	9.8813742879	9.5298386758
Sobic.001G041400	16.1188463096	16.2110181177	16.5268031741	14.5437025155	12.5988961422	12.9104187633
Sobic.001G041500	1.5068121145	2.5219388541	5.1083533348	4.4403140905	7.8895563722	9.5797905307
Sobic.001G041600	0.1212117314	0	0	0	0	0
Sobic.001G041700	4.5846359253	3.7020125969	3.7848811118	4.6727300018	4.1906066439	4.7299088047
Sobic.001G041800	13.1380725257	18.116455457	18.4701465075	18.6894352278	26.3275487634	27.2234576184
Sobic.001G041900	1.5013604724	2.79719717	4.2264532607	1.254281415	1.6312310264	2.3678838461
Sobic.001G042000	10.7040755538	12.5958608595	11.7890035593	11.9837832999	13.452508609	12.2506029543
Sobic.001G042100	0.0558504111	0.1776400245	0.2210376777	0.2194695659	0.1222814744	0.321227322
Sobic.001G042200	97.8515661095	88.178692389	82.7493619042	104.8226726999	95.2713675412	89.260736398
Sobic.001G042300	1.2680476829	2.3266512978	3.2742027665	0.9249402399	1.5669994958	2.2606579726
Sobic.001G042400	0	0.0293125032	0.01799406	0.0227515802	0.028412093	0.0716378659
Sobic.001G042500	14.4506282025	20.5268420135	22.1336564834	15.9449187917	19.3514011257	18.3419382936
Sobic.001G042600	3.854444082	5.1799470608	5.1758979811	2.9970071149	3.2761250599	2.9506710335
Sobic.001G042700	2.2373225745	2.4302460523	2.0458978968	1.7872708758	1.043664822	0.7442669405
Sobic.001G042800	12.9625398117	18.0063601871	18.7566325548	13.7640727229	14.1729467394	14.7340151177
Sobic.001G042900	0.0445963207	0.0128346446	0.011345139	0.0304244539	0.1338271181	0.1750765145
Sobic.001G043000	0.3449241853	0.5223273937	0.342966036	0.1943405167	0.29024303	0.3996248229
Sobic.001G043100	15.1964143397	12.1825760307	10.7904690514	17.1062050756	14.0665287623	13.9646521541
Sobic.001G043200	3.3888075158	3.651535526	4.4730158123	3.6023298073	4.1150586471	4.1337000925
Sobic.001G043300	0.9181055229	0.8811533571	1.0629518578	0.6685102517	0.4860556817	0.8014425157
Sobic.001G043400	13.3438177822	18.756865403	21.845459804	13.4080336635	16.2287627606	17.714956163
Sobic.001G043500	5.6505336369	8.7259018255	9.3572141657	9.3449009668	11.583293302	12.3828717336
Sobic.001G043600	4.618547797	6.7750529368	8.5827765142	10.1376148821	13.4477308929	13.6390643901
Sobic.001G043700	23.3612026448	20.1867856032	20.562185001	22.2332643246	22.5086056588	25.9383360055
Sobic.001G043800	28.3515989241	26.3829879558	25.6818269053	25.7757475998	26.5295001565	27.2255204244
Sobic.001G043900	14.0226561175	16.1879626039	14.8303614966	13.7299884645	13.7432670767	13.698713017
Sobic.001G044000	11.9436748753	9.7501898311	8.7503156345	10.5394185407	8.2938272613	8.1422174966
Sobic.001G044100	0	0	0.0146748722	0	0	0
Sobic.001G044200	0	0	0	0	0	0
Sobic.001G044300	0.1022257163	0.0721348232	0.0253469298	0.101236987	0.0594255207	0.0849952882
Sobic.001G044400	0.3222292338	0.5636235475	0.6979420681	0.2336170767	0.2651033711	0.2444948847
Sobic.001G044500	4.9709718348	6.1349474257	7.4867488997	4.4562969568	5.1784431467	4.2694562998
Sobic.001G044600	3.0519631257	3.7454472286	5.837205371	3.5578431865	3.6693060841	4.8882931503
Sobic.001G044700	0	0.0901895687	0.1215727737	0	0.0470957581	0.0403242936
Sobic.001G044800	1.3934593375	1.3522313625	1.8263796707	1.1535584023	1.701310772	2.2872854999
Sobic.001G044900	4.9014391926	6.3267724627	5.6035506063	4.9176880737	5.0280436848	5.0722117904
Sobic.001G045000	4.6112815292	5.8153150429	6.0026082382	4.6989328143	4.9894343816	5.0449764982
Sobic.001G045100	0.0477911972	0.1984827305	0.125288723	0.1847075984	0.0743478123	0.0226553676
Sobic.001G045200	21.4796927363	25.349033881	22.0254736841	26.2767162477	27.8352749766	27.603482926
Sobic.001G045300	0.0693555884	0	0.0350180865	0.0828188989	0.0579838929	0.025732181
Sobic.001G045400	0	0	0	0	0	0
Sobic.001G045500	0	0	0	0	0	0
Sobic.001G045600	0.8001349088	2.9098356774	5.6914865365	0.2288492	1.1452782581	1.9919208895
Sobic.001G045700	39.6033470912	51.9899944116	64.3920274721	41.6094871241	46.2405844489	49.4521066399
Sobic.001G045800	0.0371986914	0.1296075557	0.0182964422	0	0.0235207625	0.0960362727
Sobic.001G045900	0	0	0.0169701126	0	0	0
Sobic.001G046000	3.6328977701	4.5423275876	5.9017284241	1.6975739552	2.3282111526	2.0900932192
Sobic.001G046100	482.8836149109	292.3718036064	202.2041844649	460.6421086615	331.2825932605	300.0055643688
Sobic.001G046200	0.2421824594	0.4646242796	0.4312757145	0.1689376342	0.2002062312	0.1859934936
Sobic.001G046300	424.9201850728	261.5357428686	196.4050532334	382.9856491365	298.2636052538	288.3404161462
Sobic.001G046400	384.8513395765	479.7862010557	511.0380792346	351.6330225599	366.5533672826	383.8831083203
Sobic.001G046500	2.4573312978	2.8538286163	3.1309123013	2.4004784736	3.069098923	3.2245744832
Sobic.001G046600	0.0944512419	0.1502599583	0.2142163324	0.0588386134	0.1378524645	0.1421312141
Sobic.001G046700	0	0	0	0.0283223801	0	0
Sobic.001G046800	0.4613583321	0.0566912496	0.111767048	0.3361364648	0.7267088662	1.372670995
Sobic.001G046900	14.8483070718	24.5480105248	35.6690350981	14.4307571635	42.4681129518	44.4924894786
Sobic.001G047000	21.8375992673	20.7868661669	20.3491228883	22.7059955876	21.2446398204	22.2097998869
Sobic.001G047100	27.8690378803	18.0939889569	16.7468351842	30.171679306	27.9643455077	27.3429696886
Sobic.001G047200	79.4699892974	91.2340218733	95.4935211666	69.9411448498	79.9531036766	84.309999405
Sobic.001G047300	0.0357147445	0.1154053254	0	0	0	0
Sobic.001G047400	41.3435364084	44.7425678496	39.6281190997	33.4693219406	39.2502886418	35.5969315841
Sobic.001G047500	8.5155037392	6.3801450367	9.3553833217	4.7400963707	4.8689749144	6.8913179589
Sobic.001G047600	35.4632075509	32.0748462783	28.8478835273	36.2883554835	36.7857481944	34.1565535621
Sobic.001G047700	1.2784313952	2.4981433839	2.9318955348	1.3881534224	2.678133961	2.8058928925
Sobic.001G047800	162.1972963819	140.1026086736	104.3242705744	172.4285892698	156.1758995696	135.838543537
Sobic.001G047900	6.1925846327	6.9506470457	7.3020409659	8.1889406983	8.8934373139	11.4143853161
Sobic.001G048000	0.2443495643	0.6202962264	1.0699634478	0.2842050918	0.6188264144	1.3583478539
Sobic.001G048100	28.898636897	31.917500146	34.4728044717	29.2839493503	30.8819062514	30.8142362539
Sobic.001G048200	18.4228982227	14.2108267504	9.6303082218	23.8967414964	19.7337781649	18.0663546663
Sobic.001G048300	0	0.0283085292	0	0	0	0
Sobic.001G048400	1.5151024751	3.1487476543	5.878548185	0.7561023349	2.2500464271	3.8285676803
Sobic.001G048500	0	0	0	0	0	0
Sobic.001G048600	0	0	0	0	0	0
Sobic.001G048700	10.7826532746	13.8453996242	14.294896726	9.6617522079	11.1287260514	11.4987857089
Sobic.001G048800	33.8544986492	36.4621525395	30.6480412431	38.7839099683	40.3509346032	38.6551588856
Sobic.001G048900	0.4801832544	0.4391034931	0.984705294	0.0525625523	0.3218551038	0.7117966577
Sobic.001G049000	0	0	0	0	0	0
Sobic.001G049100	0	0	0	0	0	0
Sobic.001G049200	9.6800470733	14.2718809621	15.3185663281	9.0854508882	12.7886936698	12.7356046728
Sobic.001G049300	8.4135436614	11.6752170816	13.8594724849	7.0382931327	8.7757764483	9.4400991717
Sobic.001G049400	52.4890249628	48.9799433494	41.9135094496	54.4826303557	50.9723401932	51.4541429636
Sobic.001G049500	41.6975955612	34.7135146469	34.8750851534	40.9960685527	36.7830955145	37.8920633873
Sobic.001G049600	57.5407924371	71.9580280738	68.7053034584	62.7665666873	64.7300814187	63.3486899379
Sobic.001G049700	0.0156450626	0	0	0	0	0
Sobic.001G049800	13.5425828704	8.5472080267	8.9557119486	14.1364847043	11.3864415764	11.1497868065
Sobic.001G049900	0	0	0	0	0	0.0155059278
Sobic.001G050000	0	0	0.0561671731	0	0	0
Sobic.001G050100	0	0.026939104	0.013565075	0.0162260426	0	0
Sobic.001G050200	6.8012002737	8.9923904925	10.3341452894	6.7169327843	7.9914893645	8.1960472598
Sobic.001G050300	1.9660058668	2.6728930587	3.2713515375	0.9546968856	1.472672511	2.1358738488
Sobic.001G050400	5.7458216049	5.0879832357	5.7695935906	5.7809429121	6.0163917291	5.4556897908
Sobic.001G050500	7.447717452	9.2957751023	11.2894261346	8.0911428332	7.9113152142	9.140057959
Sobic.001G050600	11.4074369415	10.2403093109	12.4686005521	11.5220554203	11.9513379259	11.8247893748
Sobic.001G050700	34.8249361152	34.3373930277	31.2242764674	36.1318106838	37.0258631906	34.3084258919
Sobic.001G050800	7.9703119462	8.3838486326	7.3824172531	8.7567575001	6.8320133546	6.5768170121
